id,QA,line
4622701,2370,"Oh! Uh, yeah! Is this a cold pizza talk or a leftover meatloaf talk?"
4622801,2370,"Well, neither."
4622901,2370,"Oh my God, what's up?!"
4623001,2370,"I don't know. it's it's just... lately, I've been feeling... Okay, here's what it is... You know what? I feel a lot better, thanks!"
4623101,2370,"Oh no no, no you don't, just come back."
4623201,2370,"Alright. Okay. You and Monica, friends for a long time, and sure there are rules, but then you went to London. Oh, no, but that's different. I mean, there are rules there, too! You know what I mean?"
4623301,2370,Do you?
4623401,2370,"It was different for you guys! I mean, I mean, you were both in the same place, right?"
4623501,2370,In London?
4623601,2370,Yeah.
4623701,2370,"Yes. When Monica and I were in London, we were both in London."
4623801,2370,"You know what? This is a bad idea. Forget it. Forget it, and listen, do me a favor, this conversation was between you and me."
4623901,2370,If that.
4624001,2371,"Hi! Oh, Ross, don't forget, we have that doctor's appointment tomorrow!"
4624101,2371,Right.
4624201,2371,"Hey, are you going to find out the sex of the baby?"
4624301,2371,"No no, we talked about it. We don't want to know. All we care about is that it's happy and healthy."
4624401,2371,Yep! Happy and healthy! And cute!
4624501,2371,And smart!
4624601,2371,Popular.
4624701,2371,With an aptitude for science.
4624801,2371,Are you two talking about the same baby? Hey! Have you started off thinking of names yet?
4624901,2371,Oh yeah! I've come up with a bunch of ideas!
4625001,2371,Really? Me too!
4625101,2371,Me too!
4625201,2371,Really?!
4625301,2371,"Uh huh! If it's a girl, Phoebe, and if it's a boy, Phoebo!"
4625401,2371,"Maybe. But it wouldn't hurt to have a backup, you know? Uh, Rach-Rach, what were you thinking?"
4625501,2371,"Okay! I was thinking if it's a girl, how about Sandrine? It's French."
4625601,2371,Huh. That's a really pretty name for-for an industrial solvent.
4625701,2371,"Okay fine, what do you have?"
4625801,2371,"Well, OK, it's for a boy. Well, I know it's a little out there, but... Darwin."
4625901,2371,"Wow, oh my God, our child will be beaten to death in the schoolyard."
4626001,2371,"Yeah, by Sandrine."
4626101,2371,You're just saying that 'cause I said no to your name!
4626201,2371,"I'm really, really not."
4626301,2371,How about you each get five vetoes?
4626401,2371,Alright.
4626501,2371,Alright.
4626601,2371,That sounds fair.
4626701,2371,"Yeah! I don't think you're going to need it though. Okay, check this out. If it's a girl, Rain."
4626801,2371,Veto.
4626901,2371,Why?
4627001,2371,"Rain? Hi. Hi, my name is Rain. I have my own kiln, and my dress is made out of wheat."
4627101,2371,I know her! I bought homemade soap from her at a Dead show!
4627201,2371,"Okay, how about, for a guy, Thatcher?"
4627301,2371,"Ross, why do you hate our child?"
4627401,2371,"Fine, you go."
4627501,2371,"Okay, James."
4627601,2371,Huh.
4627701,2371,But only if it's a girl.
4627801,2371,"Oh, veto. How about Ooh, I like Ruth! What about Ruth?"
4627901,2371,Oh! I'm sorry! Are we having an 89 year old? How about Dayton?
4628001,2371,Veto. Stewart?
4628101,2371,Veto. Sawyer?
4628201,2371,Veto. Helen?
4628301,2371,Veto.
4628401,2371,"Is it me, or is veto starting to sound really good?"
4628501,2372,Hey.
4628601,2372,"Boy, do I have a surprise for you!"
4628701,2372,Sex on the balcony?
4628801,2372,"No, but someone's really not going to get over that idea, are they?"
4628901,2372,What is it?
4629001,2372,I drew you a bath!
4629101,2372,"Honey, I don't like baths! Could you draw me a picture of us having sex on the balcony?"
4629201,2372,"Please, could you just try it for me? Come on, I used all my best stuff! I lit some candles. I put on some music. I used bath salts, plus bubble bath! And got you this little plastic Navy ship. So it's a boy bath!"
4629301,2372,"Well, this does butch it up a bit."
4629401,2372,"I swear, if you try it, you will love it!"
4629501,2372,"Alright, if I do this, can we at least discuss sex on the balcony?"
4629601,2372,Absolutely.
4629701,2372,Bet I know how that discussion's going to go.
4629801,2372,"Alright, this isn't so bad. I like the flower smell! Which is okay, because I've got my boat."
4629901,2372,So?
4630001,2372,Oh my God.
4630101,2372,"I told you were a bath person! Hey, when you get out, maybe I can give you a facial!"
4630201,2372,I'm going to need a bigger boat.
4630301,2373,"I don't think you had an open mind about the name Ruth. I mean, come on, little Ruthie Geller, how cute is that?"
4630401,2373,"Oh, oh my God! I can practically hear the mahjong tiles!"
4630501,2373,"Okay! All your tests look fine. Now, are you two interested in knowing the sex of the baby?"
4630601,2373,"Uh, no. No, we're not."
4630701,2373,But you have it right there in that file? You could tell us whether it's a boy or a girl? Dayton or Sandrine? Phoebe or Phoebo?
4630801,2373,That's right. But if you don't want to know...
4630901,2373,"No, no, we want to wait, right?"
4631001,2373,Right. Right.
4631101,2373,"Oh, I'll be right back. And, uh, I know it's really not my place, but please don't name your child Phoebo."
4631201,2373,"So, which of these babies do you think is the ugliest?"
4631301,2373,"What? Rach! Come on, that's terrible! They're... uh... they're babies. They're-they're all beautiful."
4631401,2373,Third one from the left?
4631501,2373,"Yeah, why is it staring at me? I think it knows I'm talking about it. Don't-don't you Wh Wha Hey!"
4631601,2373,What?!
4631701,2373,You're looking!
4631801,2373,I didn't!
4631901,2373,I saw you!
4632001,2373,"Okay fine, I did. But I didn't see anything, I swear."
4632101,2373,Shame on you! Ugly baby judges you!
4632201,2373,"Okay, but Ross just listen to me..."
4632301,2373,"No, no, no, no! Don't tell me! I don't want to know!"
4632401,2373,"But I couldn't even if I wanted to, because I don't know! I swear; I didn't see anything, and I don't want to know! It was just a momentary lapse."
4632501,2373,Momentary lapse. Don't-don't you have any self-control?
4632601,2373,"Okay, a couple months late on the lecture, Ross."
4632701,2374,Hello?
4632801,2374,"I'm in the bathroom, can you come in here? I think there's something wrong."
4632901,2374,You know what? I think I'll wait out here.
4633001,2374,I'm in the bathtub.
4633101,2374,Oh. What's wrong?
4633201,2374,"I drew my own bath, but I did it wrong! The water's tepid. The salt didn't dissolve and is now... lodged places. And the scents I used don't compliment each other. Eucalyptus and chamomile Oh!"
4633301,2374,What?
4633401,2374,The bath salts! They're starting to effervesce! It's different. It's interesting.
4633501,2374,"Okay, let's talk about something else."
4633601,2374,"Yeah! Sure, sure. So, what was going on with you today? Oh-oh-oh!"
4633701,2374,"Well, I actually had the weirdest conversation with Joey. He was talking about rules and right and wrong and..."
4633801,2374,I had the exact same conversation.
4633901,2374,You did? What was he talking about?
4634001,2374,I don't know! Joey hasn't had this much trouble getting out words since we saw him in Macbeth!
4634101,2374,That was a long night.
4634201,2374,"Alright, let's break this down. What exactly did he say to you?"
4634301,2374,"Okay, he was talking about rules."
4634401,2374,Uh-huh.
4634501,2374,"Umm, and looking at people differently."
4634601,2374,He didn't say anything about that to me.
4634701,2374,What did he tell you?
4634801,2374,"He was asking all these questions about you, me, and London. And, of course the glue that holds this all together, the rules."
4634901,2374,"Okay. So you, me and London. Looking at people differently. Maybe he wants to do what you and I did in London with someone."
4635001,2374,But what did he mean by rules?
4635101,2374,Wait a minute! He stopped talking the minute Phoebe came in!
4635201,2374,Because he was looking at her differently.
4635301,2374,"And Phoebe is his friend, so he thinks that would be breaking the rules!"
4635401,2374,My God! He wants to do it with Phoebe in London!
4635501,2374,You guys?
4635601,2374,Just a minute! That's Mrs. Tribbiani!
4635701,2374,You don't say anything.
4635801,2374,"Why would I say anything? That two of our best friends could start the greatest love affair of their lives! And they would have me to thank, and we could all start having babies?"
4635901,2374,I'm not going to let you say anything.
4636001,2374,You just stay here!
4636101,2374,"Oh, God!"
4636201,2374,"Oh, hey, Monica, I brought back your iron."
4636301,2374,"Oh, you had that?"
4636401,2374,Uh-huh.
4636501,2374,"I thought I lost it. I got a new one, like, a month ago."
4636601,2374,"Oh, just as well, I broke this one."
4636701,2374,What?
4636801,2374,Nothing.
4636901,2374,Okay.
4637001,2374,"I mean, I, I really shouldn't say. I mean, I'm really not supposed to."
4637101,2374,Fine.
4637201,2374,It's a humdinger!
4637301,2374,Then it's really too bad that you can't tell me.
4637401,2374,Somebody likes you!
4637501,2374,Is it Chandler?
4637601,2374,No!
4637701,2374,"Well, then tell him to stop staring!"
4637801,2374,It's Joey!
4637901,2374,Really?! Joey?! You don't say.
4638001,2374,Is it something you'd be interested in?
4638101,2374,"I don't know, I don't know, I don't know. You know, I mean, on the one hand, Mother may I? But y'know on the other hand... No. No, I can't. We're friends. No, oh, no. I don't want to risk what we have."
4638201,2374,"I guess that makes sense. So, you think you're going to talk to him?"
4638301,2374,"Sure, yeah. I mean, it's Joey. I don't want him to get hurt. Well, I must say, I am on fire! First Chandler, now Joey!"
4638401,2374,"Not Chandler, just Joey."
4638501,2374,Sure.
4638601,2375,Hey.
4638701,2375,Hey.
4638801,2375,You know what? I've been thinking about it. I'm really coming around on the name Ruth. I think I would actually consider naming our child that.
4638901,2375,"Rach, I can't tell you how much that means to me! Ohh... Wait a minute. Wait a minute. you hated the name Ruth! Why would you change your mind? Unless, you know we're never going to have to use it. You did see the folder. You know it's a boy!"
4639001,2375,I didn't see anything! I actually changed my mind about the name.
4639101,2375,"I don't think so! You're just giving me Ruth so you'll get to name it when it's a boy, and that's when you'll swoop in and name him Heath or Blaine or Sequoia."
4639201,2375,I would Sequoia?
4639301,2375,Veto.
4639401,2375,Fine.
4639501,2375,"Unless... You anticipated that I would figure all this out and you know that it actually is a girl, and you really do want her to be named Ruth! Well, I'm not falling for that! Okay? Ruth is off the table!"
4639601,2375,"But Ross, you want the name Ruth!"
4639701,2375,Not like this!
4639801,2376,Hey.
4639901,2376,"Hey. Well, what's up?"
4640001,2376,"Umm, Joey, I know."
